Date,Open,High,Low,Close,Volume
2021-12-17,130.38,130.84,130.29,130.41,2609391
2021-12-20,131.26,133.07,130.61,132.6,1576469
2021-12-21,131.28,131.44,130.41,130.83,1615760
2021-12-22,129.19,129.42,128.79,129.39,4041658
2021-12-23,129.14,131.17,128.46,130.23,2654083
2021-12-24,130.47,130.71,130.36,130.42,4027116
2021-12-27,132.37,132.61,131.1,131.69,3216935
2021-12-28,131.7,132.01,130.93,131.93,1161554
2021-12-29,131.98,133.77,131.15,132.84,4031103
2021-12-30,133.49,134.07,132.39,132.56,1179300
2021-12-31,133.51,134.18,131.89,132.79,4753281
2022-01-03,134.08,134.99,133.35,134.0,2098702
2022-01-04,133.84,134.75,132.96,134.4,4952705
2022-01-05,132.73,133.61,132.25,132.99,4200842
2022-01-06,134.31,135.26,133.76,135.22,2404460
2022-01-07,135.99,136.18,134.6,135.52,1206422
2022-01-10,135.4,136.23,134.3,135.2,1713161
2022-01-11,135.09,135.97,134.64,135.21,3897474
2022-01-12,136.0,136.35,135.26,135.53,1121284
2022-01-13,136.44,136.82,135.53,135.92,4460354
2022-01-14,136.39,136.93,135.04,135.43,2243045
2022-01-17,135.35,135.35,134.89,135.17,2996201
2022-01-18,135.36,136.38,135.09,136.14,2190866
2022-01-19,136.18,136.39,134.92,135.78,2382311
2022-01-20,137.39,137.64,136.41,136.48,1612529
2022-01-21,136.52,137.32,135.6,136.28,3918306
2022-01-24,136.65,137.56,136.48,137.28,1835863
2022-01-25,134.94,135.13,134.02,134.37,4328343
2022-01-26,135.73,136.53,135.67,136.03,1304144
2022-01-27,133.42,134.29,132.16,132.43,2603785
2022-01-28,133.04,133.28,131.32,132.09,3982849
2022-01-31,132.31,132.39,131.03,131.92,2399467
2022-02-01,131.1,131.77,130.88,131.42,1161686
2022-02-02,132.13,132.88,130.78,131.25,2765125
2022-02-03,131.72,132.27,129.59,130.06,1541889
2022-02-04,132.76,133.57,131.32,132.19,2666196
2022-02-07,132.4,133.36,131.22,131.98,2433974
2022-02-08,132.43,133.23,131.28,131.79,1726903
2022-02-09,132.89,133.49,131.25,131.92,3049392
2022-02-10,130.62,131.14,129.77,130.65,4606556
2022-02-11,132.33,132.37,132.17,132.18,3478300
2022-02-14,132.54,133.52,130.92,131.32,2808436
2022-02-15,129.97,130.71,129.06,130.32,4030948
2022-02-16,129.23,129.38,127.48,128.22,1949014
2022-02-17,130.82,131.49,130.18,130.72,3387296
2022-02-18,131.46,131.74,130.91,131.44,4276167
2022-02-21,131.26,132.11,130.91,131.52,2288267
2022-02-22,131.12,131.7,130.51,131.03,2167853
2022-02-23,130.28,131.83,129.62,131.38,1292527
2022-02-24,133.07,133.9,131.71,132.13,2191433
2022-02-25,133.89,134.16,132.75,133.46,4710926
2022-02-28,133.42,134.6,132.55,134.15,4840116
2022-03-01,135.66,136.37,135.51,135.83,4825943
2022-03-02,135.39,136.06,134.45,134.9,1810713
2022-03-03,135.4,136.18,134.63,135.04,2424558
2022-03-04,134.35,134.75,133.09,133.78,3626281
2022-03-07,135.04,135.69,133.17,133.42,4242932
2022-03-08,134.03,135.15,133.39,135.0,2108731
2022-03-09,135.75,136.68,134.42,135.3,2992998
2022-03-10,135.44,136.33,135.02,135.94,1318457
2022-03-11,136.36,137.09,134.49,135.4,4663681
2022-03-14,135.42,136.29,134.43,136.27,4929605
2022-03-15,135.64,137.22,135.53,137.02,3882580
2022-03-16,134.39,134.87,134.06,134.3,1518985
2022-03-17,134.53,136.02,133.58,135.14,2197091
2022-03-18,135.58,136.11,134.4,135.35,4571194
2022-03-21,135.66,136.59,135.46,135.56,4278722
2022-03-22,133.88,134.61,133.86,134.13,1818408
2022-03-23,134.92,135.72,134.76,135.23,3764503
2022-03-24,135.68,135.8,134.66,135.65,4250133
2022-03-25,136.82,137.62,135.55,135.73,4723760
2022-03-28,135.12,135.37,134.38,134.88,2988813
2022-03-29,136.37,137.7,135.52,136.8,3623913
2022-03-30,135.16,136.07,134.83,134.85,3760620
2022-03-31,134.13,136.07,133.53,135.13,4698731
2022-04-01,135.81,136.8,135.54,136.28,3341978
2022-04-04,135.15,135.88,134.28,135.21,4399584
2022-04-05,136.52,137.57,136.24,136.79,1763707
2022-04-06,136.43,137.05,135.75,136.92,1519637
2022-04-07,137.76,138.66,137.08,138.06,2825372
2022-04-08,137.73,137.91,137.51,137.87,3522578
2022-04-11,138.57,139.06,137.42,137.45,2032018
2022-04-12,140.48,140.87,140.07,140.71,2872325
2022-04-13,140.41,141.85,140.12,141.67,4473388
2022-04-14,141.14,141.5,140.21,141.02,1688722
2022-04-15,141.99,142.42,140.99,141.79,2103180
2022-04-18,143.09,144.09,142.63,143.47,1508410
2022-04-19,144.35,144.42,143.61,144.22,4150617
2022-04-20,143.99,145.36,143.38,144.86,2793493
2022-04-21,143.99,144.17,142.24,143.07,3957332
2022-04-22,145.55,146.13,144.94,145.36,1818403
2022-04-25,143.59,145.25,143.31,144.62,4720567
2022-04-26,144.28,144.84,143.72,143.98,1658561
2022-04-27,143.63,145.1,143.09,144.36,4382958
2022-04-28,143.52,143.87,143.07,143.54,3333291
2022-04-29,144.08,144.84,143.03,143.47,2681821
2022-05-02,144.95,145.38,144.64,144.73,2138458
2022-05-03,145.2,145.68,143.79,144.51,3397254
2022-05-04,145.61,147.3,145.4,146.65,4880339
2022-05-05,147.03,147.05,146.38,146.58,4413553
2022-05-06,147.14,147.8,146.04,146.45,3199134
2022-05-09,147.64,148.31,147.41,147.69,3144022
2022-05-10,149.18,149.49,148.19,148.78,3310480
2022-05-11,148.41,148.5,146.03,146.41,2902211
2022-05-12,148.51,148.6,146.99,147.44,3256376
2022-05-13,148.83,150.09,148.29,149.17,2622925
2022-05-16,148.93,149.62,148.14,148.34,3285843
2022-05-17,149.85,149.98,149.36,149.52,1582523
2022-05-18,149.64,150.0,148.07,148.95,1991244
2022-05-19,149.58,150.17,148.78,149.22,2872898
2022-05-20,150.36,151.2,148.16,148.57,2662937
2022-05-23,149.19,149.59,149.15,149.55,2896409
2022-05-24,149.27,149.51,147.71,148.2,2584081
2022-05-25,147.31,148.2,146.02,146.58,3407647
2022-05-26,147.96,148.63,147.4,148.62,1820173
2022-05-27,147.99,148.2,147.28,147.99,3511022
2022-05-30,145.77,148.82,145.59,147.87,2240962
2022-05-31,144.98,145.59,143.66,143.91,2312128
2022-06-01,144.47,144.87,143.66,144.61,3618969
2022-06-02,142.41,143.26,141.46,143.19,2615767
2022-06-03,144.41,144.44,143.82,143.96,2788144
2022-06-06,146.33,146.58,144.96,145.46,1107042
2022-06-07,144.41,145.32,144.2,144.44,1768013
2022-06-08,146.39,147.43,146.33,147.01,3753730
2022-06-09,148.64,149.38,148.32,148.66,4327372
2022-06-10,148.56,149.48,147.74,147.88,4073454
2022-06-13,145.08,145.74,144.37,145.33,4640625
2022-06-14,147.87,148.06,146.62,147.15,3481485
2022-06-15,146.65,147.17,145.09,145.24,1633556
2022-06-16,143.96,145.14,143.95,144.23,4700121
2022-06-17,145.11,146.76,144.3,145.96,2118210
2022-06-20,148.41,148.48,146.86,147.03,4525298
2022-06-21,150.02,150.71,148.05,148.65,3031143
2022-06-22,150.02,150.6,149.47,149.81,3235843
2022-06-23,149.9,150.81,149.26,149.85,2453731
2022-06-24,152.18,152.31,150.48,150.8,2066802
2022-06-27,151.68,152.27,151.6,151.74,4171050
2022-06-28,152.06,152.94,151.33,151.55,2952512
2022-06-29,152.51,152.92,151.66,151.85,2893223
2022-06-30,153.05,153.53,152.2,152.62,4031534
2022-07-01,151.95,152.02,150.21,150.87,2972640
2022-07-04,151.45,151.72,150.18,150.44,3004358
2022-07-05,149.78,150.1,149.22,149.23,1691572
2022-07-06,149.47,150.76,148.95,149.81,3191987
2022-07-07,148.74,149.02,147.75,148.36,4400755
2022-07-08,146.09,147.58,145.13,147.12,1073079
2022-07-11,147.39,148.23,146.8,147.56,2072522
2022-07-12,149.05,149.21,147.58,148.05,3084762
2022-07-13,149.27,150.58,148.7,150.09,2735676
2022-07-14,148.47,149.21,147.54,148.47,1897165
2022-07-15,147.18,148.05,146.25,147.08,4152981
2022-07-18,149.1,149.73,148.41,148.73,1079311
2022-07-19,148.03,148.7,146.44,146.68,3916397
2022-07-20,146.79,147.71,146.52,147.58,1981835
2022-07-21,147.49,148.59,146.99,147.65,4042288
2022-07-22,146.56,146.7,145.69,146.43,4456237
2022-07-25,146.48,147.47,145.98,146.7,4737609
2022-07-26,145.47,145.73,145.25,145.32,1954940
2022-07-27,144.39,146.31,143.67,145.38,2198061
2022-07-28,144.52,145.27,143.72,144.55,3323985
2022-07-29,143.81,144.56,142.83,143.12,1562773
2022-08-01,144.25,144.67,143.59,144.46,2247880
2022-08-02,143.52,144.06,143.09,143.62,1897936
2022-08-03,144.92,145.54,144.03,144.92,4948261
2022-08-04,144.38,146.31,143.53,145.54,4678847
2022-08-05,146.19,146.29,145.33,145.86,4623527
2022-08-08,146.59,147.56,145.83,146.52,2362617
2022-08-09,145.74,146.63,144.29,145.18,2053580
2022-08-10,146.1,146.52,145.61,146.25,3054321
2022-08-11,146.16,147.34,145.85,146.52,4453796
2022-08-12,146.37,147.22,145.62,146.71,4560453
2022-08-15,146.41,146.87,145.97,146.19,2037140
2022-08-16,145.43,145.75,144.59,144.98,3134322
2022-08-17,145.06,145.98,144.19,145.4,2616419
2022-08-18,142.97,143.7,141.99,142.71,2456454
2022-08-19,145.25,145.74,144.84,145.33,4263843
2022-08-22,144.11,145.35,143.89,144.72,1890648
2022-08-23,143.43,144.35,143.07,143.65,3949514
2022-08-24,142.72,144.52,142.43,143.81,1178475
2022-08-25,143.7,144.3,143.52,144.24,3395661
2022-08-26,143.68,144.54,142.37,143.11,4470060
2022-08-29,145.12,145.58,144.45,144.7,2779996
2022-08-30,143.69,144.25,143.23,143.99,1360777
2022-08-31,143.69,143.93,143.11,143.5,1944177
2022-09-01,142.93,143.47,141.95,142.98,4209199
2022-09-02,145.36,146.24,144.93,145.32,3507524
2022-09-05,144.24,144.61,143.31,143.39,4727303
2022-09-06,144.34,145.5,144.25,144.75,3492013
2022-09-07,144.71,145.33,144.12,145.23,4466948
2022-09-08,145.54,146.02,144.33,144.93,2536377
2022-09-09,145.67,146.78,145.26,145.79,4786491
2022-09-12,145.75,146.58,145.32,145.81,4090007
2022-09-13,145.22,145.82,145.17,145.61,1050151
2022-09-14,145.14,145.69,144.63,145.19,2640248
2022-09-15,145.85,146.84,145.35,146.61,1362009
2022-09-16,148.51,149.28,148.36,148.87,3654981
2022-09-19,147.54,148.9,147.44,148.12,1072847
2022-09-20,146.88,147.66,146.06,146.19,3839611
2022-09-21,145.62,146.88,145.52,146.65,3308963
2022-09-22,148.91,150.61,148.3,149.69,3934539
2022-09-23,148.44,149.03,147.79,147.99,4023946
2022-09-26,150.02,151.35,149.77,150.97,1493570
2022-09-27,152.95,153.45,151.17,151.34,1976446
2022-09-28,151.22,151.83,150.11,151.07,4883755
2022-09-29,151.12,151.84,150.26,151.28,1423359
2022-09-30,153.2,153.84,152.97,153.36,4039165
2022-10-03,151.98,152.5,151.65,152.0,4495652
2022-10-04,152.62,152.8,152.18,152.39,1692101
2022-10-05,151.67,152.48,151.04,151.54,4565842
2022-10-06,151.52,152.07,151.12,151.13,1517649
2022-10-07,150.14,151.05,149.47,150.92,1099919
2022-10-10,149.14,150.28,148.61,149.52,4520726
2022-10-11,148.91,149.84,147.14,148.04,2265322
2022-10-12,149.33,150.43,149.16,149.48,4339748
2022-10-13,148.53,149.21,147.73,148.84,4731784
2022-10-14,148.05,148.19,145.96,146.75,2091838
2022-10-17,147.87,148.39,147.42,147.55,4544450
2022-10-18,148.54,148.65,147.99,148.39,1544893
2022-10-19,146.49,147.43,145.8,145.97,3700030
2022-10-20,146.88,147.06,146.53,146.78,3387527
2022-10-21,146.94,147.86,146.68,147.6,2652261
2022-10-24,146.56,146.97,145.94,146.5,4222851
2022-10-25,148.79,149.18,147.62,148.03,2848523
2022-10-26,148.77,149.56,147.13,148.07,2397931
2022-10-27,147.38,148.61,147.26,148.16,1431838
2022-10-28,148.0,148.49,147.03,148.32,2851608
2022-10-31,149.44,149.71,148.61,148.85,4304692
2022-11-01,149.29,149.8,148.3,149.07,4097935
2022-11-02,149.17,149.51,148.83,149.36,1855742
2022-11-03,148.76,149.37,147.87,148.02,2987881
2022-11-04,148.27,149.44,147.41,148.87,3265919
2022-11-07,146.19,147.07,145.88,146.36,2994933
2022-11-08,146.46,147.41,145.81,146.48,2708365
2022-11-09,146.8,147.72,144.97,145.54,1659966
2022-11-10,145.15,146.77,144.68,145.83,4543422
2022-11-11,146.4,147.24,145.91,146.99,4784396
2022-11-14,147.46,147.99,146.73,147.86,2525608
2022-11-15,149.18,149.48,148.67,148.76,1695494
2022-11-16,147.94,148.84,146.02,146.69,3560331
2022-11-17,147.92,148.9,146.09,146.99,2946788
2022-11-18,147.95,148.82,147.89,147.97,1156547
2022-11-21,148.32,148.7,148.18,148.59,3949761
2022-11-22,149.73,151.38,149.01,150.43,3774242
2022-11-23,151.62,152.04,150.25,150.69,2200761
2022-11-24,150.49,151.35,150.09,151.34,4821099
2022-11-25,150.87,151.65,150.74,151.2,1055746
2022-11-28,150.35,150.61,149.84,150.56,4843941
2022-11-29,150.45,151.26,150.33,150.72,2871826
2022-11-30,151.04,151.37,150.45,150.93,3265545
2022-12-01,152.11,152.58,150.4,151.16,3380605
2022-12-02,151.36,152.34,151.1,151.73,2984768
2022-12-05,150.02,151.47,149.54,150.6,3387472
2022-12-06,148.87,149.54,147.6,148.59,1593167
2022-12-07,148.41,148.85,147.3,147.99,2640456
2022-12-08,147.97,148.79,146.85,147.69,2395448
2022-12-09,146.32,147.22,144.19,144.6,4365812
2022-12-12,145.84,146.9,145.07,146.78,2975496
2022-12-13,148.23,148.76,148.01,148.05,2770358
2022-12-14,148.47,149.5,148.35,149.21,1795016
2022-12-15,150.01,150.06,149.69,149.9,1648843
2022-12-16,149.6,150.27,148.65,149.05,4501174
2022-12-19,149.14,150.0,147.99,148.84,1908840
2022-12-20,150.57,150.73,150.15,150.5,4688846
2022-12-21,149.48,150.43,148.83,149.61,4362625
2022-12-22,150.64,151.5,149.64,150.35,4922250
2022-12-23,150.83,151.74,149.8,150.38,3960650
2022-12-26,149.8,150.07,148.71,149.07,1790023
2022-12-27,150.53,151.43,149.26,149.83,2142454
2022-12-28,150.33,151.21,149.99,150.89,4271135
2022-12-29,150.28,150.84,149.65,149.74,1641157
2022-12-30,151.17,151.22,149.28,150.28,3354868
2023-01-02,149.34,150.05,149.21,150.0,3904979
2023-01-03,149.91,150.99,149.84,150.27,3020262
2023-01-04,148.63,149.98,147.75,149.54,4162466
2023-01-05,150.47,150.85,150.17,150.59,2182279
2023-01-06,151.22,151.68,150.57,151.49,2721841
2023-01-09,150.76,151.43,150.2,150.53,2591920
2023-01-10,151.56,152.14,151.17,152.14,4910762
2023-01-11,153.08,154.5,152.82,153.69,4655969
2023-01-12,154.12,154.4,153.78,154.32,4529528
2023-01-13,153.89,154.08,152.61,153.02,3736756
2023-01-16,151.56,152.68,150.83,152.29,3055162
2023-01-17,150.55,151.66,150.04,151.17,3787959
2023-01-18,151.0,151.71,150.06,151.35,4724434
2023-01-19,150.92,151.26,150.88,150.93,1823622
2023-01-20,149.13,152.22,148.63,151.26,1026014
2023-01-23,150.31,150.96,149.73,150.32,4143889
2023-01-24,150.83,150.87,149.91,150.85,2776935
2023-01-25,151.72,152.15,151.55,151.6,4909005
2023-01-26,151.32,152.53,150.74,151.66,1181350
2023-01-27,151.77,152.51,150.91,152.21,4009147
2023-01-30,149.67,149.84,149.43,149.74,3885364
2023-01-31,147.59,148.84,146.72,148.08,1484859
2023-02-01,148.9,149.51,147.83,147.85,1714618
2023-02-02,147.41,147.98,145.8,146.53,1490339
2023-02-03,148.16,148.29,147.23,148.24,1042192
2023-02-06,151.4,151.54,149.37,150.03,4073956
2023-02-07,149.61,152.2,149.17,151.58,1891307
2023-02-08,151.3,151.51,150.82,150.86,2008008
2023-02-09,151.79,153.02,150.87,152.51,2409849
2023-02-10,152.22,152.77,151.32,151.79,1043923
2023-02-13,151.72,152.0,151.14,151.17,2662060
2023-02-14,150.92,152.5,150.23,151.56,3094968
2023-02-15,150.54,151.88,150.06,151.04,2575259
2023-02-16,150.6,151.33,150.37,150.49,4510321
2023-02-17,149.85,150.88,149.64,150.8,4529619
2023-02-20,151.15,151.25,150.87,150.93,3849896
2023-02-21,150.57,151.91,149.99,151.42,2457571
2023-02-22,150.65,152.02,150.02,151.86,3692468
2023-02-23,152.18,153.65,151.67,152.67,1947226
2023-02-24,153.98,154.14,152.96,153.77,4546055
2023-02-27,151.6,152.61,150.74,152.12,1766751
2023-02-28,149.49,149.86,148.47,149.08,1665344
2023-03-01,149.88,151.26,149.87,150.63,3063632
2023-03-02,149.26,149.39,147.49,148.18,3976760
2023-03-03,149.0,149.61,148.58,149.18,4873416
2023-03-06,148.41,148.68,146.32,146.89,2303891
2023-03-07,145.6,146.71,144.95,145.83,4434796
2023-03-08,146.56,146.6,145.45,145.8,3543071
2023-03-09,147.03,148.17,146.12,147.26,2343297
2023-03-10,147.06,147.89,146.26,146.39,1138783
2023-03-13,143.46,143.75,142.35,143.02,4755564
2023-03-14,143.64,144.43,143.48,143.48,4403016
2023-03-15,143.56,143.6,142.45,143.37,2541661
2023-03-16,142.15,143.59,142.04,142.62,1495187
2023-03-17,142.41,142.94,142.27,142.37,4795109
2023-03-20,142.48,142.85,142.14,142.55,4381563
2023-03-21,142.87,143.23,142.08,142.45,2901563
2023-03-22,143.16,143.22,142.54,142.76,4497720
2023-03-23,142.87,143.86,141.26,141.85,2254660
2023-03-24,143.77,143.81,143.26,143.7,3891838
2023-03-27,143.55,144.61,143.52,143.95,1387554
2023-03-28,142.86,143.3,142.37,142.68,3850467
2023-03-29,141.71,143.64,140.9,142.69,3567488
2023-03-30,142.19,142.43,139.94,140.63,4020621
2023-03-31,141.26,141.8,139.5,140.23,4353800
2023-04-03,141.39,141.87,139.48,140.17,4393757
2023-04-04,142.06,142.77,141.38,141.69,4354775
2023-04-05,140.88,140.95,140.1,140.2,3462321
2023-04-06,138.56,139.78,138.29,139.59,1130509
2023-04-07,140.65,140.96,139.82,140.74,3859224
2023-04-10,141.14,141.88,139.85,140.83,2343683
2023-04-11,139.74,140.51,139.25,140.32,3060056
2023-04-12,141.33,141.91,141.14,141.14,3624713
2023-04-13,140.31,140.95,140.17,140.74,1539618
2023-04-14,142.39,143.26,141.88,142.2,3249718
2023-04-17,142.34,143.28,141.74,142.32,3697862
2023-04-18,142.47,143.47,142.39,142.95,1908521
2023-04-19,143.08,144.64,142.14,144.29,1003212
2023-04-20,143.88,144.11,143.14,143.51,1232131
2023-04-21,143.9,144.68,142.99,144.63,1476657
2023-04-24,145.62,145.89,143.78,144.56,2660458
2023-04-25,146.71,147.36,145.35,146.11,4277880
2023-04-26,148.11,148.65,147.44,148.05,4440547
2023-04-27,148.67,149.62,147.46,148.08,2070583
2023-04-28,146.68,147.1,146.04,146.71,1638093
2023-05-01,148.49,149.18,146.74,147.37,4490513
2023-05-02,147.41,147.97,146.85,147.48,4765831
2023-05-03,148.83,149.71,147.85,149.2,1833247
2023-05-04,149.66,150.39,148.92,150.13,2835647
2023-05-05,148.17,149.77,147.39,149.31,1325737
2023-05-08,148.5,149.95,147.62,149.48,4657892
2023-05-09,147.26,147.96,146.65,146.87,3175190
2023-05-10,146.33,147.91,146.24,146.97,2020998
2023-05-11,147.26,148.09,146.78,147.76,2404619
2023-05-12,147.75,147.79,146.34,146.86,3887320
2023-05-15,145.96,146.67,145.13,146.17,2826370
2023-05-16,146.8,147.64,146.36,147.1,4162201
2023-05-17,147.52,148.23,146.95,148.06,1653059
2023-05-18,147.62,148.85,147.09,148.09,2174377
2023-05-19,149.66,150.88,149.62,149.9,3000099
2023-05-22,147.81,149.39,147.2,148.45,1894030
2023-05-23,147.31,147.65,146.48,147.45,3708063
2023-05-24,148.16,149.57,148.01,148.7,4653980
2023-05-25,149.52,150.22,147.82,148.41,2273673
2023-05-26,148.73,149.18,148.06,148.66,3396116
2023-05-29,149.65,150.19,148.92,149.08,4361661
2023-05-30,150.79,151.98,150.67,151.13,4465461
2023-05-31,150.19,150.67,148.72,149.7,1721167
2023-06-01,153.05,153.42,152.09,152.48,2329134
2023-06-02,152.23,152.81,152.01,152.32,4535250
2023-06-05,153.19,153.93,153.02,153.36,3121372
2023-06-06,153.76,153.95,152.4,153.07,3681971
2023-06-07,153.75,154.66,152.75,153.36,2420722
2023-06-08,155.06,155.8,154.42,155.12,1507409
2023-06-09,154.6,155.94,154.51,155.31,3794937
2023-06-12,155.48,156.76,154.59,156.66,3106539
2023-06-13,156.97,158.06,156.58,157.46,3342904
2023-06-14,156.72,157.23,156.4,157.11,3698255
2023-06-15,155.27,155.43,154.8,155.35,1551872
2023-06-16,155.99,156.52,154.36,154.75,1569071
2023-06-19,153.58,153.98,151.81,152.67,2743745
2023-06-20,155.18,155.77,153.44,154.37,1709687
2023-06-21,153.81,154.04,153.51,153.95,1648782
2023-06-22,153.45,153.88,152.42,153.28,4785830
2023-06-23,152.8,153.78,152.02,153.6,1250139
2023-06-26,153.62,154.61,152.12,153.05,2965760
2023-06-27,154.53,155.82,154.28,155.26,1500228
2023-06-28,154.64,155.5,154.06,154.81,2714793
2023-06-29,154.84,155.17,154.51,154.79,2746197
2023-06-30,154.43,155.0,153.61,154.9,3957172
2023-07-03,153.84,155.48,153.83,154.51,1934499
2023-07-04,154.11,155.25,153.55,154.97,2295085
2023-07-05,155.94,156.37,155.2,155.54,1013580
2023-07-06,157.58,158.23,157.04,157.37,2591104
2023-07-07,157.65,157.68,156.74,157.38,1778639
2023-07-10,157.37,158.55,156.52,157.74,4491318
2023-07-11,159.46,159.99,158.45,159.06,1468968
2023-07-12,158.62,160.08,157.77,159.8,1890965
2023-07-13,158.64,158.7,157.54,157.8,1778559
2023-07-14,158.26,158.42,157.6,158.12,3012191
2023-07-17,157.8,158.69,157.28,157.73,2532239
2023-07-18,157.98,158.66,156.72,156.73,3525234
2023-07-19,157.26,159.06,156.7,158.81,1605262
2023-07-20,158.44,158.92,157.78,158.86,2646265
2023-07-21,158.87,160.27,158.28,159.58,3310317
2023-07-24,159.99,160.56,158.84,159.58,1405427
2023-07-25,160.41,161.09,159.84,160.68,1452201
2023-07-26,160.0,161.77,159.93,161.41,2212916
2023-07-27,163.79,164.62,163.67,164.41,4935806
2023-07-28,164.86,165.53,163.89,164.49,1710731
2023-07-31,163.42,164.39,163.14,163.42,4918139
2023-08-01,163.34,164.26,163.26,164.08,3402112
2023-08-02,163.75,165.01,163.32,164.41,4235188
2023-08-03,165.82,166.25,164.46,165.01,2354832
2023-08-04,164.98,165.82,164.65,165.38,4196776
2023-08-07,165.58,165.84,164.75,165.47,3020991
2023-08-08,164.65,165.48,164.01,164.65,4876534
2023-08-09,164.57,165.1,164.24,164.62,2181426
2023-08-10,163.24,163.78,161.65,162.41,4977912
2023-08-11,162.93,163.24,162.26,162.91,4623921
2023-08-14,162.26,163.76,161.62,163.58,3093787
2023-08-15,164.84,165.12,164.29,165.03,2905734
2023-08-16,165.79,166.93,165.78,166.21,3833352
2023-08-17,163.88,164.78,163.18,164.58,2022805
2023-08-18,164.85,166.16,164.47,165.47,1944793
2023-08-21,166.24,166.63,164.96,165.91,1306932
2023-08-22,165.23,166.29,164.41,165.87,3364043
2023-08-23,165.35,166.56,164.77,166.09,4089478
2023-08-24,164.8,166.31,164.55,165.94,3621485
2023-08-25,164.4,164.5,163.75,163.95,4109934
2023-08-28,165.45,165.76,164.68,165.02,2580622
2023-08-29,165.11,165.77,164.38,164.85,4925413
2023-08-30,165.15,166.36,164.86,165.69,1911508
2023-08-31,164.67,165.19,164.16,164.9,2727373
2023-09-01,164.48,164.94,163.54,163.7,4820673
2023-09-04,163.82,165.07,162.84,164.88,1140926
2023-09-05,165.05,165.26,163.35,163.46,1183148
2023-09-06,166.03,166.94,165.1,166.92,1843382
2023-09-07,166.01,166.91,164.63,165.54,3769861
2023-09-08,166.62,166.83,165.53,166.05,4897316
2023-09-11,166.27,167.03,165.54,166.8,2725284
2023-09-12,165.18,166.39,164.75,166.11,2213944
2023-09-13,163.63,163.76,161.73,162.36,1494496
2023-09-14,161.86,162.88,161.52,162.24,1019455
2023-09-15,164.38,164.46,163.16,163.46,3831336
2023-09-18,162.53,162.87,161.95,162.73,3020101
2023-09-19,165.24,167.03,164.74,166.38,2513715
2023-09-20,165.06,165.4,163.93,164.51,4377625
2023-09-21,164.54,166.23,164.25,165.53,3529661
2023-09-22,166.48,167.42,166.12,166.86,4638374
2023-09-25,168.85,169.57,168.76,169.32,1612840
2023-09-26,170.58,171.23,170.36,170.42,1832548
2023-09-27,171.91,172.03,171.34,171.59,1382605
2023-09-28,172.72,174.07,172.64,173.53,1564772
2023-09-29,172.82,174.22,172.71,173.79,1947719
2023-10-02,174.51,174.78,172.77,173.58,2392358
2023-10-03,174.68,175.28,173.49,173.53,3755916
2023-10-04,172.99,174.05,172.33,173.18,1168332
2023-10-05,173.09,174.4,172.82,173.4,4246375
2023-10-06,173.16,173.76,171.6,172.47,4735658
2023-10-09,171.72,172.13,170.41,170.9,4881819
2023-10-10,173.9,174.13,173.01,173.31,1832441
2023-10-11,174.11,174.37,172.88,173.4,2010193
2023-10-12,174.91,175.39,172.71,173.09,2177400
2023-10-13,175.21,175.57,173.59,174.16,3870354
2023-10-16,175.34,176.26,174.72,174.84,3913189
2023-10-17,174.63,174.99,173.31,174.3,4780895
2023-10-18,173.8,174.17,172.98,173.41,3003649
2023-10-19,171.77,172.73,171.42,172.35,4790843
2023-10-20,171.45,172.73,170.74,171.89,1267724
2023-10-23,172.05,172.91,171.69,172.26,1901334
2023-10-24,173.03,173.65,171.43,172.27,3364696
2023-10-25,172.61,173.91,172.16,173.58,2743579
2023-10-26,172.01,172.83,171.04,171.76,1751545
2023-10-27,174.33,174.37,174.2,174.31,2045962
2023-10-30,175.8,176.67,174.68,175.52,1127319
2023-10-31,176.2,177.05,175.46,176.54,1512193
2023-11-01,176.61,177.01,175.81,176.02,2527965
2023-11-02,174.07,175.85,173.92,175.35,1106960
2023-11-03,174.74,175.69,174.43,175.02,1039015
2023-11-06,174.85,176.85,173.87,176.84,2382433
2023-11-07,178.02,178.89,177.23,177.49,1728165
2023-11-08,179.14,179.59,178.26,178.72,1932478
2023-11-09,178.91,179.25,178.79,178.82,3242261
2023-11-10,177.15,177.32,176.75,177.18,3574660
2023-11-13,178.36,178.9,177.79,178.46,2834927
2023-11-14,176.47,176.97,174.86,175.81,1933671
2023-11-15,176.57,176.97,175.47,175.99,2137330
2023-11-16,176.06,176.74,175.07,175.89,3318927
2023-11-17,175.95,176.44,175.4,176.02,4451020
2023-11-20,173.71,174.95,173.67,173.99,3824665
2023-11-21,175.01,175.61,173.94,174.26,3774046
2023-11-22,174.87,175.69,174.3,174.88,1746355
2023-11-23,173.41,173.52,171.5,172.45,4006374
2023-11-24,169.64,170.42,168.78,170.02,2921086
2023-11-27,170.16,170.64,169.93,170.3,4202607
2023-11-28,171.1,171.67,170.71,170.93,1119894
2023-11-29,173.7,174.56,173.45,173.65,3687279
2023-11-30,173.18,173.26,171.5,172.43,2078332
2023-12-01,171.42,172.83,170.56,172.76,1668043
2023-12-04,172.24,173.19,171.46,172.34,2229133
2023-12-05,171.68,172.38,171.29,172.17,2277879
2023-12-06,171.97,173.34,171.47,172.68,2452817
2023-12-07,172.28,173.86,171.82,173.32,1674075
2023-12-08,174.31,175.14,173.99,174.24,1987601
2023-12-11,174.14,174.27,173.4,173.9,1491599
